mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ
4927003175951824,2023-07-24 12:22,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,🇷🇺🇺🇦 ISW 7 月 23 日报告摘录1、俄方信源23日称，俄军跨过卡尔马济尼夫卡以西的热列别茨河继续挺进2、地理定位视频显示，截至22日，乌军已进入旧马约尔斯克3、地理定位视频显示，截至22日，俄军对罗博季涅以北的控制力度有所减弱正文摘抄“卢卡申科告诉普京，白俄罗斯的瓦格纳集团将留在白俄罗斯中部。7 月 23 日的 Maxar 图像表明，目前停放在瓦格纳基地及其周围的主要是数百辆汽车、小型卡车和大约 35 辆半挂车，就此而言，白俄罗斯的瓦格纳不会对波兰或乌克兰构成军事威胁，除非重新配备机械化装备。即便如此，也不会对北约构成有意义的威胁。”“西方和乌克兰以及ISW继续评估，现在说反攻失败还为时过早，因为乌克兰仍然拥有大量未投入准备的部队，并保留在其选择的时间和地点发动决定性行动的能力。”“布林肯7月23日告诉CNN ，自2022年2月俄罗斯开始全面入侵以来，乌军已经解放了俄罗斯占领的约50%的领土。这个数字与ISW目前对地形控制的评估基本一致。”柯基语：天天给读者打鸡血……“俄军对敖德萨市的港口基础设施和市中心进行了一系列导弹袭击，严重破坏了平民区。乌总参报告，俄军发射了19枚导弹，其中包括5枚“玛瑙”导弹、5枚“伊斯坎德尔-K”导弹、4枚“口径”导弹、2枚“Kh-22”导弹和2枚“伊斯坎德尔-M”导弹，乌克兰军队击落了4枚“口径”导弹和5枚“伊斯坎德尔-K”导弹。”柯基语：这回第一防空军改口风，主要为了突出打大教堂？“俄内部人士称，吉尔金曾计划于2024年春季启动正式法律程序，成立政党，其已与愤怒爱国者俱乐部成员讨论了在2023年秋季举行创党代表大会的可能性，6月26日曾发布的一项17点政治决议明确表示，将使用法律手段迫使俄罗斯“结束绥靖政策和与西方的幕后协议”，并宣称其“意图索取政治权力”。”“7月22日发布的地理定位镜头显示，乌克兰军队在扎波罗热州卡缅西克附近取得了小幅进展。”#俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/thumb150/3c82d175ly1hg7vl7nidmj21yu3k3kjq.jpg https://wx4.sinaimg.cn/thumb150/3c82d175ly1hg7vl7m97sj21yu35rkjq.jpg https://wx4.sinaimg.cn/thumb150/3c82d175ly1hg7vl79zh7j21yu2ookjn.jpg https://wx3.sinaimg.cn/thumb150/3c82d175ly1hg7vl75xb3j21yu2nohdv.jpg https://wx3.sinaimg.cn/thumb150/3c82d175ly1hg7vl75b3ej21yu2nuu0z.jpg https://wx1.sinaimg.cn/thumb150/3c82d175ly1hg7vl6qohcj20zk0zkq5f.jpg https://wx4.sinaimg.cn/thumb150/3c82d175ly1hg7vl7vy51j26d04044qt.jpg,https://weibo.com/1015206261/NbktvoYla,4,20,55,红V认证
4926994816697276,2023-07-24 11:49,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 23 日阿特木斯克局势🔻将乌军从奥里霍沃-瓦西里夫卡附近的多个阵地驱逐后，俄军试图向赫里霍里夫卡发起反击，但没有取得进展。🔻俄军精确导弹袭击了恰索夫亚尔，乌军治疗和康复的地点遭到命中。🔻在南翼，乌克兰人逼近安德里伊夫卡。 此前盘踞在邻近高地的乌克兰突击队进入克里希夫卡郊区，与防守的俄军展开巷战。乌克兰编队在该地区拥有大量空中侦察无人机、不断增援且无需考虑损失的人员和装甲车，使得乌军能够缓慢推进。❗️俄罗斯部队仍在坚守阿特木斯克南翼防御，但该地区局势非常困难。34小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hg7uneph9cj21k61c9tp8.jpg,https://weibo.com/1015206261/Nbkg1s6gA,11,74,263,红V认证
4926783265178770,2023-07-23 21:48,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 23 日 16 时扎波罗热局势🔻库班方向，乌军突击小队继续攻击罗博季涅。俄军及时发现了乌克兰装甲车纵队向村庄方向移动的情况，从而对乌克兰人进行火力打击。据@voin_dv 称，乌克兰编队还在罗博季涅地区使用了远程布雷。🔻此外，乌克兰的一小支部队试图从派特科哈特发起进攻，但被俄罗斯的反坦克导弹部队摧毁。28小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hg76cqbxs6j21xg1canc9.jpg,https://weibo.com/1015206261/NbeKOlJey,3,14,112,红V认证
4926781452720854,2023-07-23 21:41,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 23 日 15 时南顿涅茨克局势乌克兰人不顾损失，继续试图削弱俄罗斯在大诺沃西尔卡地区的防御。🔻乌克兰约10人的突击队进攻乌罗扎因，但因损失了两辆装甲车而被迫撤退。🔻在旧马约尔斯克方向，乌军又派出了一个小型机动部队，该部队遭到炮火的袭击并被驱散。🔻乌方的另一次进攻尝试在普里尤特涅地区受挫，一支试图从列瓦德涅方向进攻的分队损失了一辆装甲车。28小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hg76599a7vj21xg1epnbz.jpg,https://weibo.com/1015206261/NbeHTbpOK,5,32,131,红V认证
4926421958661675,2023-07-22 21:53,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 关于克里米亚遭到风暴阴影打击乌克兰向克里米亚半岛红十月村发射了两枚英国“风暴阴影”巡航导弹。黑海舰队的一个油库和一个弹药库遭到袭击，事发地区发生大火，当地居民报告称有二次爆炸的声音。当局宣布将现场半径五公里范围内的人口疏散至临时住所。 为了最大限度地降低风险，克里米亚铁路的交通已暂停。 据最新消息，事故没有造成人员伤亡。此次事件是“风暴阴影”远程导弹首次用于袭击克里米亚目标。正如泽连斯基昨天所说，乌指正在为第二阶段进攻做准备，加上之前无人艇对克里米亚大桥的袭击，说明乌方试图在进攻前夕瘫痪俄罗斯后勤保障系统。除此之外，今天在库班附近，乌军几周来首次使用了布拉德利步兵战车，数量与前三周相当。因此，已有明显迹象表明，基辅已经开始了战略进攻行动的第二阶段（或者至少假装已经开始）。今后对俄军后方设施的袭击只会增加，包括沿克里米亚大桥的袭击。#俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hg60uwybruj20zk0p4429.jpg,https://weibo.com/1015206261/Nb5m3Alir,14,80,403,红V认证
4926397228781758,2023-07-22 20:14,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 22 日 14 点阿特木斯克局势俄军在阿特木斯克侧翼——安德里伊夫卡西北和奥里霍沃-瓦西里夫卡以东进行了反击。虽然反击被乌军击退，但俄罗斯伞兵和特种部队的此类进攻有助于剥夺乌克兰人在某些地区的主动权。🔻前线报道称，乌军试图在装甲车的支援下再次从博达尼夫卡进攻别尔希夫卡。由于俄罗斯炮兵的打击，一辆坦克和一辆步兵战车被摧毁，乌克兰人被迫撤退。🔻与此同时，克里希夫卡正在激烈战斗。俄罗斯战士们在密集的工事中击退了盘踞在邻近高地后发起进攻的乌克兰突击部队，突进的乌军遭到迫击炮和火炮的打击。14小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hg5y0nwjqqj21k61c918f.jpg,https://weibo.com/1015206261/Nb4IaAQxg,6,25,125,红V认证
4926360352457456,2023-07-22 17:48,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 22 日 12 时扎波罗热局势🔻在库班地区，乌军突击分队动用大量装甲车对罗博季涅发动了三次攻击。俄罗斯部队以陆军航空兵、炮兵和步兵的协调行动迎击了乌军进攻。 结果，乌克兰损失了至少四辆坦克和五辆装甲车。🔻此外，俄军及时发现了小托克马奇卡方向的乌方装甲车和步兵动向，提前进行火力打击。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/orj360/3c82d175ly1hg5ts6z21jj223d1gd4h9.jpg,https://weibo.com/1015206261/Nb3KHajio,8,21,124,红V认证
4926358843037725,2023-07-22 17:42,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 22 日 11 时南顿涅茨克局势🔻凌晨，乌军再次企图袭击乌罗扎因。 在村庄的郊区发现了乘坐装甲车的小型机动部队在前进，因此俄军对袭击者进行了空袭和炮击。乌军损失了两辆装甲车和多达 30 名人员。🔻乌克兰部队还袭击了旧马约尔斯基郊区。 然而，在炮火下，乌克兰人不得不撤退。🔻 不管损失如何，乌克兰武装部队继续采取不断增兵来消耗俄罗斯防御的战术，希望消耗俄军兵力、弹药和意志，并打开突破缺口。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hg5tlyn86hj219a0x211c.jpg,https://weibo.com/1015206261/Nb3IgcKfz,7,19,142,红V认证
4926235664976059,2023-07-22 09:32,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 21 日阿特木斯克局势阿特木斯克侧翼的激烈战斗仍在继续。🔻乌克兰仍在对克里希夫卡的俄罗斯部队加大压力。乌军仍对战术高地继续控制。乌军不断向接触线调动新的增援部队，以10人为一组进行小组攻击。 由于储备不足和轮换不足，俄军尚未能掌握主动，空降部队艰难的击退了乌方的所有进攻，频繁俘虏并摧毁乌军装备。🔻今天，前线的消息再次得到证实，乌军在奥里霍沃-瓦西里夫卡地区沿M03高速公路推进。乌克兰人的计划没有改变，继续突破侧翼，包围阿特木斯克。19 日战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hg5fgi1cb7j21k61c9dx8.jpg,https://weibo.com/1015206261/Nb0vAkSv1,6,74,183,红V认证
4926083143566956,2023-07-21 23:26,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 21 日哈尔科夫和苏梅局势虽然前线大部分地区基本平静，但在苏梅地区，乌克兰继续将部队转移到别尔哥罗德和布良斯克州的边境。▪️前几天，来自苏梅的坦克纵队以及三门自行火炮穿过特罗斯佳涅茨向东行驶。同时，乌军继续强制撤离苏梅地区斯拉夫戈罗德、赫拉博夫斯克、波皮夫卡和哈尔科夫地区沃尔察斯克的居民。▪️仅沃尔察斯克，哈尔科夫地区当局就计划撤离约19.4万人。 ▪️车臣叛乱分子谢赫曼苏尔营在沃尔察斯克占据了观望位置。 此外，还有车臣雇佣兵携带 D-30 榴弹炮和 120 毫米迫击炮出现在斯米亚奇。▪️在苏梅地区边境，持有波兰运营商SIM卡的用户数量也有所增加，可能是波兰雇佣兵分队部署到此。▪️大约一周前，根据截获的通信得知，白俄罗斯雇佣兵卡利诺夫斯基营抵达切尔尼戈夫和苏梅地区交界处。❗️从乌克兰编队和雇佣兵部队的集中程度来看，未来几周，乌克兰武装部队正计划对别尔哥罗德州和布良斯克州领土再次进行大规模渗透。 很可能，将与其他方向的进攻遥相呼应同时进行。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/orj360/3c82d175ly1hg4xy222n9j224o1qix4s.jpg,https://weibo.com/1015206261/NaWxAeXVy,9,17,68,红V认证
4926078202415872,2023-07-21 23:07,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 21 日 14 时扎波罗热局势扎波罗热情况仍然没有重大变化。 然而，乌军在前线的活动有所增加，人员和装备以及火炮正在集结，准备进攻。🔻未来几天，乌克兰可能从尼科波尔-奥索科里夫卡一线对扎波罗热核电站发起进攻。 训练有素的小组已经转移到这些地区，行动协调将由英国特种部队军官进行。在扎波罗热地区，至少有一架 Bayraktar 无人机定期从第聂伯罗彼得罗夫斯克机场起飞，为火炮和多管火箭炮提供制导。🔻在库班地区，乌军多次企图进攻罗博季涅但都失败，目前正在重新集结，准备发起下一次进攻。由于预计会出现新一波攻势浪潮，俄罗斯部队对斯捷波韦、小托克马奇卡和新达尼利夫卡的乌军集结地发动了先发制人的打击。🔻尽管卡缅西克和库班地区仍在进攻，但乌克兰第10军团指挥部将第116旅的炮兵转移到比洛吉尔亚，这表明乌军可能会激活波洛伊前线。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hg4xdmy37ij22bc1awar5.jpg,https://weibo.com/1015206261/NaWpCa8tG,6,9,56,红V认证
4926060326028218,2023-07-21 21:56,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 21 日 15 时弗勒达局势乌克兰人仍在弗勒达前线活动。 昨天，乌克兰试图袭击米基尔斯基以北，但被火炮和反坦克系统摧毁。今天，@voin_dv 报道说，乌军正在弗拉基米里夫卡以北集结，但还没开打就遭到炮击，一辆装甲战车被毁。🔻这可能表明乌克兰的注意力方向发生了变化，因为一整月扎波罗热和大诺沃西尔卡地区没有取得重大进展。22小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/orj360/3c82d175ly1hg4vbpekzhj21y41gq16k.jpg,https://weibo.com/1015206261/NaVWMpidk,3,6,61,红V认证
4925713143041673,2023-07-20 22:56,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 20 日 17 时弗勒达局势🔻凌晨，乌克兰编队在三辆坦克和三辆步兵战车的支援下，试图攻击俄罗斯太平洋舰队第36摩步旅和第155旅在米基尔斯基以北森林带附近的阵地。俄罗斯军队很快发现了乌克兰人的动向，并对其进行了有针对性的炮击，摧毁了两辆装甲步兵车。其余装甲车驶入雷区被炸毁。乌克兰部队遭受损失后撤回原来的阵地。🔻与周边地区相比，弗勒达地区相对平静，双方在整个前线相互炮击，俄罗斯空天军积极作战。长期以来，乌克兰指挥部一直在积蓄力量，现在是测试俄罗斯的防御实力，但没有成功。尽管如此，破坏和侦察小组仍在接触线进行活动，而由于该地区对密集的布雷，双方企图推进都很困难。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/orj360/3c82d175ly1hg3rg61d3wj21xg1g7dtl.jpg,https://weibo.com/1015206261/NaMUOcLhf,2,3,69,红V认证
4925576563660696,2023-07-20 13:53,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,🇷🇺💀 瓦格纳司令委员会兼参谋长MARKS披露瓦格纳数据，其荣获过两枚“勇气”奖章、两枚“勇气”勋章、四级和三级“为祖国功勋”勋章“总共有7.8万名瓦格纳战士来乌克兰执行任务。其中，4.9万人曾是囚犯。攻下阿特木斯克时（5 月 20 日），有2.2万名战士牺牲，4万人受伤。 还健在的2.5万人中（包括正在接受治疗的伤员），已有近万人离开并前往白俄罗斯，1.5万人休假。”@棉花絮飞 @戈洛夫杨 @陆瑞71136 @外台秘要 @军武大伊万 @水獭军一般兵 #俄乌局势新进展##普京指责瓦格纳负责人叛国##外交部回应瓦格纳集团事件# 收起d,微博网页版,,,https://wx3.sinaimg.cn/orj360/3c82d175ly1hg3bqur2izj22qt1tw1l1.jpg,https://weibo.com/1015206261/NaJmwfmju,24,69,258,红V认证
4925494460680582,2023-07-20 08:27,追天空的路人,https://weibo.com/5278716356?refer_flag=1001030103_,俄罗斯“瓦格纳”集团负责人普里戈津在白俄罗斯境内欢迎从克拉斯诺达尔边疆区（俄罗斯境内）莫尔基诺农场附近的基地转移的数千名“瓦格纳”战士，并举行了交接该组织旗帜的仪式。#微博新知博主##关注俄乌局势最新进展##俄乌局势##乌克兰局势#大象军事超话#瓦格纳从俄南部军区司令部撤离##普京指责瓦格纳负责人叛国# L一个敢于面对的勇者的微博视频 收起d,微博视频号,,,,https://weibo.com/5278716356/NaHe62R38,0,1,8,红V认证
4925482493020789,2023-07-20 07:40,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 19 日阿特木斯克局势🔻在阿特木斯克以北，别尔希夫卡水库附近的战斗仍在继续，但强度有所减弱。乌军正试图在杜博沃-瓦西里夫卡地区，在轻型装甲车的支援下以小股部队推进。俄军依靠炮火阻止进攻。🔻阿特木斯克以南，最艰难的战斗正在克里希夫卡地区进行，乌克兰人正在投入越来越多的增援部队，试图坚守邻近高地的防御工事。此外，乌克兰的机动部队还试图闯入克里希夫卡以南的安德里伊夫卡，但被俄军阻拦。🔻关于克里希夫卡西北要塞地区激战信息的确认视频也已出现，俄炮兵对乌军占领的工事多次进行炮击，乌军部分撤退，在防御区留下了尸体和破损的装备。该地区即便没有被俄军重新占领，至少也处于灰色地带。41小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hg2vhrzr2aj21xg1npx0y.jpg,https://weibo.com/1015206261/NaGUNcFQp,5,49,144,红V认证
4925367842507071,2023-07-20 00:04,踩着棺材平冤案,https://weibo.com/3976218705?refer_flag=1001030103_,天不会一直黑下去，河南鹿邑公检法黑暗腐败，不相信没有人可以收拾他们。如果整个国家体制坚持冤案不纠正的话，最坏的路那就是只能申请政治避难，流浪地球！#扫黑除恶##普京指责瓦格纳负责人叛国##联合调查组认定饭菜中异物是鼠头# ​,iPhone客户端,,,https://wx1.sinaimg.cn/orj360/ed004851gy1hg2nqdhrawj20ok0iegop.jpg,https://weibo.com/3976218705/NaDVSawcD,1,0,3,没有认证
4925345897644613,2023-07-19 22:37,金陵郭健,https://weibo.com/6611096981?refer_flag=1001030103_,#普京称瓦格纳战士都是英雄# #普京指责瓦格纳负责人叛国#,微博网页版,,,,https://weibo.com/6611096981/NaDmtw4Id,0,0,0,橙V认证
4925246991503375,2023-07-19 16:04,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,🇺🇦 蓝星第一防空军的19号凌晨战报来了19 日夜间，俄罗斯入侵者使用空基、陆基和海基巡航导弹以及伊朗 Shahed-136/131 型攻击无人机从南部攻击乌克兰。关键基础设施和军事设施遭到袭击，袭击的主要方向——敖德萨！在几波攻击中，敌人使用了：🚀 16枚“口径”海基巡航导弹，推测来自黑海的小型导弹舰“印古什”号和护卫舰“埃森海军上将”号；🚀 来自黑海的 Tu-22M3 远程轰炸机发射的 8 枚 Kh-22 巡航导弹；🚀 来自克里米亚的 6 枚玛瑙巡航导弹（柯基语：这玩意儿是反舰导弹）；🚀 来自黑海的 Su-35 战斗机的 1 枚 Kh-59 制导导弹；🛬 来自克里米亚和克拉斯诺达尔边疆区的32架“Shahed-136/131”型攻击无人机。💥 战斗工作的结果是，乌克兰空军和乌克兰其他防空部队摧毁了37个空中目标：- 13枚“口径”巡航导弹；- 1枚Kh-59制导空中导弹；- 23架攻击无人机“Shahed-136/131”。Kh-22 和 Onyx 导弹的袭击目标是敖德萨地区的基础设施，具体损失和受害者由地方当局通报。反过来，在当前和过去几天里，乌克兰空军对俄罗斯占领者的建筑、设备和人员集中地进行了20多次空袭。✊ 让我们守护天空！柯基语：没有齐心协力走向胜利#俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/orj360/3c82d175ly1hg29wvrah6j20zk0zk77u.jpg,https://weibo.com/1015206261/NaAMX6j5Z,1,19,73,红V认证
4925170600640730,2023-07-19 11:00,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,昨晚敖德萨大战天竺葵，那是相当精彩，摘录两个片段给大家#俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# L蜗牛柯基的微博视频 ​,微博视频号,,,,https://weibo.com/1015206261/NayNK2GGm,4,16,146,红V认证
4925161734409606,2023-07-19 10:25,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 17 日 17 时阿特木斯克局势阿特木斯克侧翼的激烈战斗仍在继续。 俄罗斯炮兵与空降部队一起击退了别尔希夫卡地区乌克兰人的进攻。🔻然而，在克里希夫卡地区，乌克兰第3和第5旅的联合突击集团成功占领了邻近的高地。乌克兰编队的小规模袭击仍在继续，没有停止。❗️乌克兰部队对战术高地的控制使保卫克里希夫卡变得非常困难。 此外，与扎波罗热前线存在同样的问题，即缺乏轮换和增援，阻碍了俄罗斯部队夺回失去的阵地。柯基语：且看这两天能不能拿回来了，不然战线将大幅后撤到欧泊汀。41小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hg204a3bqzj21k61c9dwg.jpg,https://weibo.com/1015206261/Nayzriv8G,7,58,206,红V认证
4924958796419200,2023-07-18 20:59,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 18 日 15 时赫尔松局势🔻在安托尼夫卡桥附近进行了几周的战斗后，乌克兰指挥部将重点转移到了霍拉普里斯坦地区。 两天内，乌克兰部队七次尝试越过第聂伯河，并向附近多个岛屿投放DRG。俄军提前布设了雷区，并进行炮击，摧毁了三艘载有人员的船只，但仍有四艘从基佐米斯出发的船，携带两组人在岛屿登陆。乌克兰 DRG 的引导由两架 Bayraktar 无人机提供。 其中一架装备MAM-L导弹，因为飞得太近，遭到俄罗斯第80旅击落。🔻在安托尼夫卡桥头堡，乌克兰DRG再次试图登陆。 然而被无人机发现了船只，炮手进行了攻击，迫使乌克兰人撤退。沿着第聂伯河沿岸，乌克兰的火炮和迫击炮以及攻击无人机正在打击左岸，在此掩护下，乌军DRG借机渗透。@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hg1ctejadzj22hc1e9av9.jpg,https://weibo.com/1015206261/Nati7qVVu,2,4,51,红V认证
4924627224889375,2023-07-17 23:01,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 17 日 17 时阿特木斯克局势🔻@HersonEnot 发布了在别尔希夫卡附近击退乌军镜头。乌克兰部队开始到处在没有装甲车支援的情况下使用肉浪战术。俄罗斯炮兵与空降部队一起击退了攻击，驱散了沿前线的乌克兰部队，最终将其挤回了原先的出发点。坐标：48.626634、37.955684🔻然而，最激烈的战斗却在南面进行。 乌克兰第3旅和第5旅的联合突击大队正试图在克里希夫卡附近的高地在前进一步，攻击几乎不间断地以小规模进行。47小时前战报请点击微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx1.sinaimg.cn/orj360/3c82d175ly1hg0aqi00ugj21k61c9dvm.jpg,https://weibo.com/1015206261/NakFkkvWT,9,57,222,红V认证
4924210323132607,2023-07-16 19:24,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 15 日 17 点南顿涅茨克局势乌克兰第35海军陆战旅突击分队经过密集的炮兵准备，从马卡里夫卡方向恢复对旧马约尔斯克的攻击，并冲向西北郊区。乌克兰的主要战力集中在村庄西边一座小山上的阵地。旧马约尔斯克本身地处低地，如果无法控制邻近的高地，进攻就会变得困难。❗️在随后的战斗中，乌克兰第35旅突击分队得以在村北突破。 然而，一段时间后，俄罗斯部队成功地将乌克兰人赶出了定居点。现在战斗还在继续，乌克兰炮兵正在积极使用一个多月前移交的集束弹药，试图占领高地。20小时前战报请点击 微博正文@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx2.sinaimg.cn/orj360/3c82d175ly1hfyyut5istj21xg1ep7jp.jpg,https://weibo.com/1015206261/Na9OUd8VV,19,39,180,红V认证
4924142065289463,2023-07-16 14:53,蜗牛柯基,https://weibo.com/1015206261?refer_flag=1001030103_,❗️🇷🇺🇺🇦 截至 2023 年 7 月 15 日赫尔松局势🔻乌克兰编队试图在夜间用六艘小艇将更多部队运送到安托尼夫卡桥头堡。俄军对登陆艇集中火力攻击。 其中一艘被炮弹准确命中摧毁，另外四艘船折返，只有一艘设法到达了左岸卸货。现在这个地区已经没有了活跃的战斗，只有大炮和迫击炮的炮轰声。乌方同样沿着前线进行炮击来掩护 DRG 的活动。而且乌克兰人特别注重信息作战，试图迷惑和误导俄罗斯军队往此处部署重兵。柯基语：这个应该是针对之前乌克兰国民警卫队司令说要在赫尔松大反攻说的@军武大伊万 @水獭军一般兵 @陆瑞71136 #俄乌局势新进展##普京指责瓦格纳负责人叛国##瓦格纳集团称内战已经正式开始# 收起d,微博网页版,,,https://wx4.sinaimg.cn/orj360/3c82d175ly1hfyr0kwke8j21xg1314b4.jpg,https://weibo.com/1015206261/Na82Omc1V,4,8,63,红V认证
